split,label,group,grouping,path,sha256,pixel_sha256,width,height,source_url
validation,tomato_early,tomato_early:106.0,publisher_leaf_id,data/multicrop-v1/splits/validation/tomato_early/983a04ad-2cc6-4d78-9365-a67012b4ffdc___RS_Erly.B 7661.JPG,07b048432094e6b2f48fc6abc81a1f1d2af17fb822245ee777325147d822cb34,3bd05348cf85b1ec531d114bcbe31bcc87baad594f4cc2588ce72a9f02ac1cf8,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/983a04ad-2cc6-4d78-9365-a67012b4ffdc___RS_Erly.B%207661.JPG
train,tomato_early,tomato_early:73.0,publisher_leaf_id,data/multicrop-v1/splits/train/tomato_early/987851e7-b309-4b26-94bc-628374aee931___RS_Erly.B 7530.JPG,2e75915292f4b0dec859a852f327c3423c7efd8549452ce01a7e5f2a7570702a,b384e82c2d35e8d1e0500da1cf09b2aedcc3c1624c6e11cacadb34ac2d45168d,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/987851e7-b309-4b26-94bc-628374aee931___RS_Erly.B%207530.JPG
train,tomato_early,tomato_early:21.0,publisher_leaf_id,data/multicrop-v1/splits/train/tomato_early/98f19e26-5889-4e8e-9175-8dbbaa3439ef___RS_Erly.B 6449.JPG,ccf6eea47e701b033da9c074d0887786fd376ad55f386b30732064a18e79c5dd,857c47b65f110ccdac3f2508f3a0f95f44630ad1869847e47cc68b2093a3b65e,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/98f19e26-5889-4e8e-9175-8dbbaa3439ef___RS_Erly.B%206449.JPG
test,tomato_early,tomato_early:95.0,publisher_leaf_id,data/multicrop-v1/splits/test/tomato_early/99baac4a-7079-4c68-b2bf-c9cf123ddffc___RS_Erly.B 7619.JPG,9f397f289038b7f3dad96366cb26062a03eab5deb6064d8e9c107225902550e8,ccb0514bc0686de8fde3bdae1088a4f2927d46cbf3bdf364fd960d591d435b98,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/99baac4a-7079-4c68-b2bf-c9cf123ddffc___RS_Erly.B%207619.JPG
train,tomato_early,tomato_early:40.0,publisher_leaf_id,data/multicrop-v1/splits/train/tomato_early/99cfe9bb-77a1-4bd6-9c48-58fffac2a133___RS_Erly.B 7387.JPG,578a24bec25ca44cc1a40e802fe3df8ef68ea355bc68ad4f897936db5dec7f28,2716b6d3746530418226947a7bd853568f3d81d3bb3df832c08fe414ba3cf727,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/99cfe9bb-77a1-4bd6-9c48-58fffac2a133___RS_Erly.B%207387.JPG
validation,tomato_early,tomato_early:71.0,publisher_leaf_id,data/multicrop-v1/splits/validation/tomato_early/99ea67c9-4c24-40b3-8a62-88233a53dc4a___RS_Erly.B 7522.JPG,50327d8d30bdd16fdb89f21f24089d976a664e433736671255e9287f159c8a9c,9606ed925ea0dcb0659bdef3241c7aa0711dc7af84bc5860786a6e02647ee630,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/99ea67c9-4c24-40b3-8a62-88233a53dc4a___RS_Erly.B%207522.JPG
train,tomato_early,tomato_early:212.0,publisher_leaf_id,data/multicrop-v1/splits/train/tomato_early/9a2960cc-21cf-470c-990e-e315699c2029___RS_Erly.B 9467.JPG,51404a105a1679d2456265891234e033f446739a8166d3f894a913d4e4785c52,194a176e5b3a050063f2b1c3325270d6b6d4e74b498d2031258ef890b0b99785,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/9a2960cc-21cf-470c-990e-e315699c2029___RS_Erly.B%209467.JPG
train,tomato_early,tomato_early:115.0,publisher_leaf_id,data/multicrop-v1/splits/train/tomato_early/9a86409c-60ef-4fb5-9783-665065eb5229___RS_Erly.B 7697.JPG,e10b8eac92d3e96c43b57b8a7185d9ba455e5caa6c5c18a5488d138718477179,70857296a9a13c1ac3adf77363066240a76c67552716b43912610b31e7c2e5ba,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/9a86409c-60ef-4fb5-9783-665065eb5229___RS_Erly.B%207697.JPG
validation,tomato_early,tomato_early:49.0,publisher_leaf_id,data/multicrop-v1/splits/validation/tomato_early/9b0106a7-eb90-4bb2-beec-6c9eb2d90d4b___RS_Erly.B 7424.JPG,83f129650d55b18c8b6dc23db174f083e40a6306b7b16ba660230627f52a458f,23b98d82d0fccb245813fcd95cb36b1ea43c88e0c2c39c1654f20f03eaab884c,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/9b0106a7-eb90-4bb2-beec-6c9eb2d90d4b___RS_Erly.B%207424.JPG
train,tomato_early,tomato_early:50.0,publisher_leaf_id,data/multicrop-v1/splits/train/tomato_early/9b16a9a4-c99b-4027-a301-4a8969761746___RS_Erly.B 7428.JPG,0a2f90ba7cfd125369a145caba51d0db4dc9d9a986e366503542a1c808fe420a,604f08273a57392b0161febb1da98eb52d970763c09949bbc0d7c835d2b1cded,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/9b16a9a4-c99b-4027-a301-4a8969761746___RS_Erly.B%207428.JPG
train,tomato_early,tomato_early:117.0,publisher_leaf_id,data/multicrop-v1/splits/train/tomato_early/9b617d8b-b252-4a29-9af5-10ea563eb785___RS_Erly.B 7707.JPG,99a58fcb39c13d0dbc7891a88dec0da4ba01469f5013112ae316a8dbbe1437ca,b15276a692872410bf680cccd41433a450f0e83dbe7d66dd3c92641b5cad3287,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/9b617d8b-b252-4a29-9af5-10ea563eb785___RS_Erly.B%207707.JPG
train,tomato_early,tomato_early:123.0,publisher_leaf_id,data/multicrop-v1/splits/train/tomato_early/9b84e7ac-4ffd-4e0b-8099-86f30ad23cda___RS_Erly.B 7731.JPG,da5954d5d7e48140fac159580d0c9d0c41c12fa492fb2ab0b8417cba8804a9db,d7fdd57fb9919b42b4d30c988af9364abe2aaaa1f16717f8f29f13fedd9b3986,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/9b84e7ac-4ffd-4e0b-8099-86f30ad23cda___RS_Erly.B%207731.JPG
validation,tomato_early,tomato_early:171.0,publisher_leaf_id,data/multicrop-v1/splits/validation/tomato_early/9ba87e80-e0d5-4b50-8f7e-a0957c370320___RS_Erly.B 8324.JPG,7f1256b337807fb142f948ce7254de859bcfce2d9a492bdb7da889b32aedb0e4,e1af374965ced9d8d3d3b716f3fc69a5bb429420adeb6c1c236ea81eff9f0e37,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/9ba87e80-e0d5-4b50-8f7e-a0957c370320___RS_Erly.B%208324.JPG
train,tomato_early,tomato_early:56.0,publisher_leaf_id,data/multicrop-v1/splits/train/tomato_early/9cb2abac-0c5b-4b49-ad84-d97805de271c___RS_Erly.B 7457.JPG,74fcc9d9dac5f753de9e7bb07190a91411e55c39d7129f9240bf00de2e949561,68bde0e3577e97fa2e415fcb0405334cd89b9e4e9ff338c781b28c0cb2339258,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/9cb2abac-0c5b-4b49-ad84-d97805de271c___RS_Erly.B%207457.JPG
test,tomato_early,tomato_early:150.0,publisher_leaf_id,data/multicrop-v1/splits/test/tomato_early/9cd2e960-3941-4b60-84fb-0ed227c26ed7___RS_Erly.B 7839.JPG,0e4d84b549b93425dd81d5e7ca603aa72285b685a31da8c707a1ffa5cc29a7f5,89d368fd4353aed12433faa8ed478609a37e1b798a209a6865764666b29469ca,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/9cd2e960-3941-4b60-84fb-0ed227c26ed7___RS_Erly.B%207839.JPG
train,tomato_early,tomato_early:143.0,publisher_leaf_id,data/multicrop-v1/splits/train/tomato_early/9d16bfcd-955e-4a5c-90ea-c7cce8dd9135___RS_Erly.B 7811.JPG,8734963a42b86ef0c89b1c71acdd0081cb8c148965491350ec98efc3db665450,4e242de65ad76bf877371d99d8bd0fa55cbf7ff1d804de8764e992461064c0f3,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/9d16bfcd-955e-4a5c-90ea-c7cce8dd9135___RS_Erly.B%207811.JPG
train,tomato_early,tomato_early:7.0,publisher_leaf_id,data/multicrop-v1/splits/train/tomato_early/9d2bc87f-f309-41a4-a533-569456706e2b___RS_Erly.B 6367.JPG,230ea546a186cc859a8400c15fe07283aef9cd0a25576b03540ef2d27e5430ea,042bee64bf44e09c9d4250a0453cdb5f45c785e70f6836d9a79f18d4a0d1e473,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/9d2bc87f-f309-41a4-a533-569456706e2b___RS_Erly.B%206367.JPG
train,tomato_early,tomato_early:112.0,publisher_leaf_id,data/multicrop-v1/splits/train/tomato_early/9d64c577-43dd-4409-b0ed-f5460bc01dc9___RS_Erly.B 7685.JPG,2dd1a816067526b397ffbf2e6a9fa23baa5dff27d1533b7d369653d76b99d75b,9082c11295d95b348adfebb1865e60d94428352922078d2966c0a59534ed6f22,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/9d64c577-43dd-4409-b0ed-f5460bc01dc9___RS_Erly.B%207685.JPG
test,tomato_early,tomato_early:82.0,publisher_leaf_id,data/multicrop-v1/splits/test/tomato_early/9d8aacaf-ef28-4f23-a18d-4035f59d92b1___RS_Erly.B 7565.JPG,8a86ef251c2a9450ddfd87bb68a69a6a2c9601ee51ab2faa2778e51e86d8f1e5,f216db73c0003fbca8b515db013efeadbe6d9383a30bada7104e2849c26c5cad,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/9d8aacaf-ef28-4f23-a18d-4035f59d92b1___RS_Erly.B%207565.JPG
validation,tomato_early,tomato_early:49.0,publisher_leaf_id,data/multicrop-v1/splits/validation/tomato_early/9e8f1cbd-f128-47f3-b90d-9c8dc1efcb78___RS_Erly.B 7425.JPG,2523b17a4e03b678d00c6113d286a4aecec5316deb0683a369e6ab0b5547dd90,b262b4fa7a95eb8e1791632bd0606dfcd22886db45d402d97964f23e35e93cc7,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/9e8f1cbd-f128-47f3-b90d-9c8dc1efcb78___RS_Erly.B%207425.JPG
train,tomato_early,tomato_early:214.0,publisher_leaf_id,data/multicrop-v1/splits/train/tomato_early/9e92ea05-2e0f-42cb-be52-f58745ee9acc___RS_Erly.B 9476.JPG,803156df0c52450c268d3a60db227836331530145d930a49e5ca081e26a34db4,120255c74c1a9ef6694fb2182a1a8d9f9822a9d3b6d3684668d2909247506f0d,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/9e92ea05-2e0f-42cb-be52-f58745ee9acc___RS_Erly.B%209476.JPG
train,tomato_early,tomato_early:112.0,publisher_leaf_id,data/multicrop-v1/splits/train/tomato_early/9eaef8d7-dd22-449e-b837-d01a7eb4afe6___RS_Erly.B 7686.JPG,137d65846b3a0292d9b8ad472f31db70d07d230f5da8814d899b506c1d2f10f3,6205acb330aa82d1beacc20c773d17147d8c050a97c2096ae4f3bb5438dbe27e,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/9eaef8d7-dd22-449e-b837-d01a7eb4afe6___RS_Erly.B%207686.JPG
validation,tomato_early,tomato_early:111.0,publisher_leaf_id,data/multicrop-v1/splits/validation/tomato_early/9eec6625-b337-403b-b93c-e809f4e0b8c4___RS_Erly.B 7681.JPG,223155315158cefdb2eb88c125b7764fa33a524eb6a781ae4817b2ed2eab9b98,1905374e39ffc149cab53c7be72ff02a03b6038a14025dd747b7e8c90b1ef553,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/9eec6625-b337-403b-b93c-e809f4e0b8c4___RS_Erly.B%207681.JPG
train,tomato_early,tomato_early:201.0,publisher_leaf_id,data/multicrop-v1/splits/train/tomato_early/9f496d43-f56d-4afa-99d9-7ac5fc9d9966___RS_Erly.B 9419.JPG,9a35352b713302dfb2c45550eae9b5e36e9e0a62ff8e19c0e3d2522f9abe5d97,f6e26a42de58c36701b8c93c061416491d312ce42e14b083cd8f962c7268aed1,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/9f496d43-f56d-4afa-99d9-7ac5fc9d9966___RS_Erly.B%209419.JPG
train,tomato_early,tomato_early:140.0,publisher_leaf_id,data/multicrop-v1/splits/train/tomato_early/9f77a006-11c0-4466-bdb3-9273b299450d___RS_Erly.B 7800.JPG,56ae03ae669ab6a1a0e1d1233fdb3af3c23adbb43821f7703ff38e9c207224cd,ecd9f4e52a1ad9c521f3ff0dfa2b83346b1203c2530ea18203b278a7e826d620,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/9f77a006-11c0-4466-bdb3-9273b299450d___RS_Erly.B%207800.JPG
train,tomato_early,tomato_early:142.0,publisher_leaf_id,data/multicrop-v1/splits/train/tomato_early/9f98d981-b130-4238-aa34-21b0edfc1eaf___RS_Erly.B 7806.JPG,146aaa57c271d19f0e3c9ee36f2d2e8fd29b75620ca74722a94f9f81d681bb2c,fc2f9504ca94b44891a2011d303361eef24d9a3598dd1187c23d1ee870d941c6,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/9f98d981-b130-4238-aa34-21b0edfc1eaf___RS_Erly.B%207806.JPG
train,tomato_early,tomato_early:219.0,publisher_leaf_id,data/multicrop-v1/splits/train/tomato_early/9fcb89e0-c94e-427f-930b-73b4d12b8690___RS_Erly.B 9495.JPG,4d78cf06e2612b86aafa5f0491f625536a237aa659f951d70303fc0892b4f0df,0a90364f3f7ed70b7f89c1b23760958cf5c59c5ca4bb45f7d7e15f853486fda9,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/9fcb89e0-c94e-427f-930b-73b4d12b8690___RS_Erly.B%209495.JPG
validation,tomato_early,tomato_early:193.0,publisher_leaf_id,data/multicrop-v1/splits/validation/tomato_early/a007bf16-ab14-4d3c-99b1-0710882cbb17___RS_Erly.B 9388.JPG,85b9988ab81b9b5fd6ebb9c422789acf7c324bab15cf68ddd2df220dd7f5ad2d,55c5e4b966ff3d25365377c9348e3ee57aa732b2f73d8c181d969d17f39be896,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/a007bf16-ab14-4d3c-99b1-0710882cbb17___RS_Erly.B%209388.JPG
train,tomato_early,tomato_early:78.0,publisher_leaf_id,data/multicrop-v1/splits/train/tomato_early/a00845f3-9a14-474b-967c-82b7ea7b314f___RS_Erly.B 7550.JPG,57224518c0224f69cb7c4d1551ab1a829590e6037ba38772ededa72a5301e000,fb886df5167964386077540abb6946de45901ef97005e0f553822f7952ae6f51,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/a00845f3-9a14-474b-967c-82b7ea7b314f___RS_Erly.B%207550.JPG
train,tomato_early,tomato_early:34.0,publisher_leaf_id,data/multicrop-v1/splits/train/tomato_early/a0cb35c3-0ae6-4b64-a42f-d14006f3d315___RS_Erly.B 7357.JPG,f76dc045990c91aa824bfcb897ffc8bc4a62718f32e91f7ac116bec62b280c9c,881a985bf90289d314e42fddabcac3691bdf23ecc79e5281b383454d192c049c,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/a0cb35c3-0ae6-4b64-a42f-d14006f3d315___RS_Erly.B%207357.JPG
train,tomato_early,tomato_early:138.0,publisher_leaf_id,data/multicrop-v1/splits/train/tomato_early/a0db48a5-bbb6-4374-ad9f-8132e33280f5___RS_Erly.B 7791.JPG,4cd2b070b24f0d602aeba34392a692907d31583e5cb71c7e54138dc525434bd4,8214860b17cc2a21f8d2287d1b7cf09a2559531933e1c0992790d723eb38f0a5,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/a0db48a5-bbb6-4374-ad9f-8132e33280f5___RS_Erly.B%207791.JPG
validation,tomato_early,tomato_early:126.0,publisher_leaf_id,data/multicrop-v1/splits/validation/tomato_early/a138ec63-9d5e-4c6d-97d6-da0159c93c0a___RS_Erly.B 7744.JPG,6fb26a10f3315097435d148bbfa72a77a14ae625b646de416bda6c2f4f068538,7c01c4cb378cdf1dfdfa6cb63364ab2e21e1be5ae9eddf1e6ae8eb6bfe50e0c5,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/a138ec63-9d5e-4c6d-97d6-da0159c93c0a___RS_Erly.B%207744.JPG
train,tomato_early,tomato_early:69.0,publisher_leaf_id,data/multicrop-v1/splits/train/tomato_early/a1d275d1-5405-4829-9328-4225ffe69506___RS_Erly.B 7515.JPG,6c9fcf5183b4221860d6d672e894935674ff8156260809e92ebcabcff5f02f18,cf92b9733af84f5c2ddb2d3cbdeeaf9885086ef8d1e76766228daf6d04a5de81,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/a1d275d1-5405-4829-9328-4225ffe69506___RS_Erly.B%207515.JPG
train,tomato_early,tomato_early:158.0,publisher_leaf_id,data/multicrop-v1/splits/train/tomato_early/a1e875bd-5c06-4031-b0c0-9413d754df0e___RS_Erly.B 8221.JPG,80221f9c6d85f5e704a71151a4b015ade130d40123978848d625162dd9287a84,4331fcb9ca285918717d7dda40a671edf70e1b0a791a50593e91e8e6c9561314,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/a1e875bd-5c06-4031-b0c0-9413d754df0e___RS_Erly.B%208221.JPG
test,tomato_early,tomato_early:100.0,publisher_leaf_id,data/multicrop-v1/splits/test/tomato_early/a20bd77c-4ecf-473c-89aa-329b1719fbe1___RS_Erly.B 7639.JPG,d98e3f761469e8e5e390cd1c7501f66fe3d491beeef3c77831830488cac851f0,6aab0941c6b7f69584264e7f88561fec3e998e0fc018947cd101a334c3470f22,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/a20bd77c-4ecf-473c-89aa-329b1719fbe1___RS_Erly.B%207639.JPG
train,tomato_early,tomato_early:108.0,publisher_leaf_id,data/multicrop-v1/splits/train/tomato_early/a24d6927-cb21-4d9b-acc1-780ef36cbbf8___RS_Erly.B 7671.JPG,d977c1bc0425d49599a4faca71cfce3b800380bb15aab553c6fb0f626f8f054e,817890d9ffa2635bbd2901fa164f1d3ace0581aa46287fc82d1d14e776221547,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/a24d6927-cb21-4d9b-acc1-780ef36cbbf8___RS_Erly.B%207671.JPG
train,tomato_early,tomato_early:120.0,publisher_leaf_id,data/multicrop-v1/splits/train/tomato_early/a278a40a-bb25-4210-b646-2d232245851a___RS_Erly.B 7719.JPG,bfe5e9a0f98691c84542b31deb5f67563092048b7e41deef564bc510760c7e55,a37f81b51293af2601f9cc00de4a748d29ce13460520720632544660b2a2fad5,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/a278a40a-bb25-4210-b646-2d232245851a___RS_Erly.B%207719.JPG
train,tomato_early,tomato_early:23.0,publisher_leaf_id,data/multicrop-v1/splits/train/tomato_early/a28eb895-ef7c-49cc-bc0f-5e01498e5ca2___RS_Erly.B 6463.JPG,c6203531d231d11426344095e21ec5b3dd389eef7284a366e52ed8c96114dabf,8c4d46374f69c3243732deb29161c90a9b30421259d2617f94d023e6fb31cc06,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/a28eb895-ef7c-49cc-bc0f-5e01498e5ca2___RS_Erly.B%206463.JPG
validation,tomato_early,tomato_early:207.0,publisher_leaf_id,data/multicrop-v1/splits/validation/tomato_early/a2b13360-65ce-4302-8bec-50bdc1b9789d___RS_Erly.B 9446.JPG,2f78788a6b4f815e2747e76d514a6f03a5c1296245f0eb58076c0c38127c843e,56668e3d070972c135df826aa7e8d079294d1a758385d772a84d194aa85fc043,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/a2b13360-65ce-4302-8bec-50bdc1b9789d___RS_Erly.B%209446.JPG
train,tomato_early,tomato_early:189.0,publisher_leaf_id,data/multicrop-v1/splits/train/tomato_early/a2da7455-c116-4d02-b506-89183f817d78___RS_Erly.B 9371.JPG,3d20144268d2d87b41dbce693c3fa53128d7b4a11db7509464c2f1848cacbc5c,599d7e84e643e00d6af0821554198cb3391fcf18efe1cba2eced36ca283d6844,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/a2da7455-c116-4d02-b506-89183f817d78___RS_Erly.B%209371.JPG
train,tomato_early,tomato_early:199.0,publisher_leaf_id,data/multicrop-v1/splits/train/tomato_early/a2ec9710-99ea-4dc5-a88c-69974e0557dc___RS_Erly.B 9412.JPG,7b8d78c426d49245a947fa1a4dda68913307ccbfe0357e4db23793f2100008d0,8e6adadfe6ed9b8ebdd9482e437a941222833f3d0727eca09934d6498b2bb86a,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/a2ec9710-99ea-4dc5-a88c-69974e0557dc___RS_Erly.B%209412.JPG
test,tomato_early,tomato_early:36.0,publisher_leaf_id,data/multicrop-v1/splits/test/tomato_early/a3611dae-1359-41af-b506-0b012c37a451___RS_Erly.B 7368.JPG,c83ff3d06ea6efe20ff1cc3530b088b7715737b6cf4fa0ab24de2daacc1b6fbe,3f24477e263ac77f32b385df9353e55ad6b6039c68c34ccc4bf5bfced039a9b2,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/a3611dae-1359-41af-b506-0b012c37a451___RS_Erly.B%207368.JPG
train,tomato_early,tomato_early:88.0,publisher_leaf_id,data/multicrop-v1/splits/train/tomato_early/a3af61fe-3cde-4083-963f-909bfced23db___RS_Erly.B 7590.JPG,a3e70e42d2dc3aa4217c1b0b1a93cd5c802a38438df9f6035fd4a30f24ff3d4c,679ffbe79a7c88e1a7c07a1a4c2ac5dc56fd14109aac17b890ded45993caffb7,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/a3af61fe-3cde-4083-963f-909bfced23db___RS_Erly.B%207590.JPG
train,tomato_early,tomato_early:103.0,publisher_leaf_id,data/multicrop-v1/splits/train/tomato_early/a3d07302-420d-4b4e-94f2-6694ef9d2088___RS_Erly.B 7652.JPG,ed094700b4604163f77f77239be84bcfd1d076156f64b4da390e813d23367315,8a391d09a1708811af27977ba1c39b574d0af96eec9965e0d281f5c5ac091dce,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/a3d07302-420d-4b4e-94f2-6694ef9d2088___RS_Erly.B%207652.JPG
train,tomato_early,tomato_early:229.0,publisher_leaf_id,data/multicrop-v1/splits/train/tomato_early/a40e0118-57f7-4a3c-92f5-07e968449dd0___RS_Erly.B 9536.JPG,b0e7b3387feaa7c5155465a23a4827c0906a931a44c4e1258d10a256abbe5fb1,35ca6150f10ea9dd0bac780d2ba7615adf45b83454eed86657a10d8f568ee6e6,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/a40e0118-57f7-4a3c-92f5-07e968449dd0___RS_Erly.B%209536.JPG
train,tomato_early,tomato_early:67.0,publisher_leaf_id,data/multicrop-v1/splits/train/tomato_early/a442ef7e-3c93-45d9-85c0-5fa66fe32bb8___RS_Erly.B 7504.JPG,0e5921f028a4c606ea43d246825bfea50296f22fe63874b481a9d6cfb00d5b6c,bb98b2d0ac83f96301781d2f436300f7f71fb1831948a88e5487b30e4c1b1d98,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Early_blight/a442ef7e-3c93-45d9-85c0-5fa66fe32bb8___RS_Erly.B%207504.JPG
