split,label,group,path,sha256,pixel_sha256,width,height,source_url
train,septoria,septoria:122.0,data/splits/train/septoria/e2f57a25-e910-45fd-8e1d-e6664ccab3f0___Matt.S_CG 6216.JPG,01e628e1a154282146c53e6262bde58d58e94a08f390721ab516792e59b2b32b,ec50dcd6545fbc52e4525268b320651edadf1296c9c4ea9ca2ec4b27ec9d845c,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Septoria_leaf_spot/e2f57a25-e910-45fd-8e1d-e6664ccab3f0___Matt.S_CG%206216.JPG
validation,septoria,septoria:18.0,data/splits/validation/septoria/e301a5e1-ab4c-4a82-b79f-074a8147827f___Matt.S_CG 0839.JPG,d771b8e16cd6d29b924570a6bbc837a475e0d3645e3a81cfb14cc9e8c7298792,02679c315a80a74d30ef09d375b4e8caebfb30998b75876d168410c9c63fbe7d,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Septoria_leaf_spot/e301a5e1-ab4c-4a82-b79f-074a8147827f___Matt.S_CG%200839.JPG
train,septoria,septoria:49.0,data/splits/train/septoria/e3032dd9-8c1b-48b8-bc3e-607336b67f90___Matt.S_CG 1382.JPG,df276b85aaec9d93268d9cc7e05186c19199646de8858802c4ef491d094562cb,c436441989ed27640c60ede3799a15408094e300093f6b73826113ff0bad2fb0,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Septoria_leaf_spot/e3032dd9-8c1b-48b8-bc3e-607336b67f90___Matt.S_CG%201382.JPG
validation,septoria,septoria:116.0,data/splits/validation/septoria/e32420bf-2fb6-43ae-8b09-eb7aa6862a23___Matt.S_CG 6139.JPG,9135ed6adb58db4c779bd854b787e99a20b96b7f9673a2a2ecb3b3176f5ca9ac,1840fecd7d1c41226e4a8962b5c560529919bed5b2f234d39ac6f831f5a3d8cc,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Septoria_leaf_spot/e32420bf-2fb6-43ae-8b09-eb7aa6862a23___Matt.S_CG%206139.JPG
train,septoria,septoria:49.0,data/splits/train/septoria/e38651f1-8c9d-41bf-85b8-439272ee46ab___Matt.S_CG 1393.JPG,c11ec2a7bde48973ebe9e6c42cc0557f5b573c86fcb6443baa0a4e4f66d2acd3,d3b27643952bd4665d1b88907639932ef95a3513598c8bba1d80f53fea51f8a8,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Septoria_leaf_spot/e38651f1-8c9d-41bf-85b8-439272ee46ab___Matt.S_CG%201393.JPG
validation,septoria,septoria:48.0,data/splits/validation/septoria/e38e01c9-c22c-41d9-9391-7f0227cfc666___Matt.S_CG 1373.JPG,a39a943c7587fe5716080da37b0601067475249ebdb60b1c25ae9927cd18c5e9,9cfc2e3b5296d5d143e2e984b3731d150a5375f2b096d8fdbf59a5028cf61b5a,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Septoria_leaf_spot/e38e01c9-c22c-41d9-9391-7f0227cfc666___Matt.S_CG%201373.JPG
validation,septoria,septoria:48.0,data/splits/validation/septoria/e3c99f3d-4947-41c6-99b1-137fb60195d2___Matt.S_CG 1374.JPG,07e102c2adfbdf7e2f74086f552ac42b013a47b088cbc39ed8ea714e7d9afee3,4e0add2968b1108772e01edee7529774c5ffb974ce3696e395d01c1e57c4a018,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Septoria_leaf_spot/e3c99f3d-4947-41c6-99b1-137fb60195d2___Matt.S_CG%201374.JPG
train,septoria,septoria:31.0,data/splits/train/septoria/e3cf776f-6089-4d1d-bc0d-d6102ac4c7d4___Matt.S_CG 1047.JPG,5733b50c16b1b75aafa2d6eb473816fdec36a6f19b2f59ee5dd9489073188f82,1bd808cbfbf662160df3dd29baeb7f445bdd40e73b6c9bd494d7ecfa8dbbf9a6,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Septoria_leaf_spot/e3cf776f-6089-4d1d-bc0d-d6102ac4c7d4___Matt.S_CG%201047.JPG
train,septoria,septoria:43.0,data/splits/train/septoria/e3d02dab-319f-45fe-97ec-5b41a060c041___Matt.S_CG 1290.JPG,fbaebaae0fa5ad2df5b7447d6a94ad8773f0ba0aa427e85b716e3cd2d57e8562,a808c71fc50fdf5e025648ebe3fd80dc9c6f448849eaed66ae126c79e1f48b59,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Septoria_leaf_spot/e3d02dab-319f-45fe-97ec-5b41a060c041___Matt.S_CG%201290.JPG
train,septoria,septoria:111.0,data/splits/train/septoria/e3e93337-16ba-48d2-b748-ff4a76777cc0___Matt.S_CG 6064.JPG,988cc7138b8c7417254e9a9460dbf04ed259f76f9a57e1fc4bfc2495766602a9,44b881688e85490ed4882210014890eeccf407d2b0ac7af1bdf691fdae94557d,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Septoria_leaf_spot/e3e93337-16ba-48d2-b748-ff4a76777cc0___Matt.S_CG%206064.JPG
validation,septoria,septoria:20.0,data/splits/validation/septoria/e4ceb8ee-4b09-4013-b423-84e27744b7a0___Matt.S_CG 0863.JPG,84bd292009917b2a53ddf69f08f2134bffa96261da0b820e3a7b177a6f5b82af,a2234e6b09e5b18546d58bc9e8793e5059513c3fbc3c4f510853e98c0c20ea45,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Septoria_leaf_spot/e4ceb8ee-4b09-4013-b423-84e27744b7a0___Matt.S_CG%200863.JPG
train,septoria,septoria:4.0,data/splits/train/septoria/e5579fb1-6485-49da-9839-4ece906a6865___Matt.S_CG 0682.JPG,664ef75f24155e1ebdeb3e7d21cc21ae1b9a788e5750f25f46b7fee4ee1ff686,d13e9ee7d90883c2e50a55b43477b3c98ccfbd47ccbad1385cbe7f5ae5007a56,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Septoria_leaf_spot/e5579fb1-6485-49da-9839-4ece906a6865___Matt.S_CG%200682.JPG
test,septoria,septoria:242.0,data/splits/test/septoria/e59c82e1-d055-4876-87dd-1a2f7d1cfa11___Matt.S_CG 7804.JPG,2599d83804a4b51333c6f542970a220c3b75bc0a928ee324c6bd358aa8ccaf7d,a9b28393643efb58a25165679ef4a7809415fe0619d499042e42e384d99a4ce0,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Septoria_leaf_spot/e59c82e1-d055-4876-87dd-1a2f7d1cfa11___Matt.S_CG%207804.JPG
train,septoria,septoria:220.0,data/splits/train/septoria/e64957e9-bdcc-4d5c-82c1-ce09b1a1aa01___Matt.S_CG 7662.JPG,0c010517ed43f9276f81296a1a38aef6a62cfd76ea8bb9a6cdc4f5efa02c279c,443d0bc372e0e7b0d44d3d6c8fcdb6c028ea9c60ff1b86124167ea795890d053,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Septoria_leaf_spot/e64957e9-bdcc-4d5c-82c1-ce09b1a1aa01___Matt.S_CG%207662.JPG
validation,septoria,septoria:115.0,data/splits/validation/septoria/e6503dc4-5ab3-427b-9bd7-08c67776352a___Matt.S_CG 6113.JPG,f130a4b7be524b1d8cf31b0b9f40db336dfd61b59d84a8e1bb039eed415acd12,12f7f4ce44052ec313ac0c22ad3718a3139f62152f038796a20578be6286164d,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Septoria_leaf_spot/e6503dc4-5ab3-427b-9bd7-08c67776352a___Matt.S_CG%206113.JPG
train,septoria,septoria:178.0,data/splits/train/septoria/e65190f0-97e9-44a6-bcb8-9fe7d42e9200___Matt.S_CG 7413.JPG,76f332c6fe5c3ce04429160334ddde9d62786b67b2cc6616a5425898ed689370,7b47ff2253e7d4d8574034dc59bb26fa856c665d9c92637fa6c996962db97e49,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Septoria_leaf_spot/e65190f0-97e9-44a6-bcb8-9fe7d42e9200___Matt.S_CG%207413.JPG
train,septoria,septoria:121.0,data/splits/train/septoria/e67e4823-40e1-4efe-a49e-f063290b0657___Matt.S_CG 6202.JPG,3a00431a2b78dca7464e8238d510cb332d16461b31ab7c5c0fb9fd1806b3456c,8185221c76ca63be7a796e1c1caf9e44082ea18badab52aab576af579d0eddda,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Septoria_leaf_spot/e67e4823-40e1-4efe-a49e-f063290b0657___Matt.S_CG%206202.JPG
test,septoria,septoria:134.0,data/splits/test/septoria/e6b13873-f2dd-4488-b2e2-3a8d1b358954___Matt.S_CG 6429.JPG,d42e8eee56ec112498ca6a089e53f2609846ae45507bf84b04599d7f52386ede,8706fc6bc6506c33aa63dc0082de443f1d9d389129875f037d43968fb8e1290a,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Septoria_leaf_spot/e6b13873-f2dd-4488-b2e2-3a8d1b358954___Matt.S_CG%206429.JPG
train,septoria,septoria:110.0,data/splits/train/septoria/e6f8cbb2-8f12-4092-9a4f-ada51dffc54e___Matt.S_CG 6056.JPG,b08ef9f4ae250b5d3c0f173c6e54b865f325fc172707451abd710ae64b3ad14b,97884f7545cfe36e7a1995dc7d4cc9e9b41453dc42f5197a5b87b551a51c3a09,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Septoria_leaf_spot/e6f8cbb2-8f12-4092-9a4f-ada51dffc54e___Matt.S_CG%206056.JPG
validation,septoria,septoria:19.0,data/splits/validation/septoria/e72c5427-8973-4ba3-9654-ac7197296aa4___Matt.S_CG 0854.JPG,5af1cdd04b1725aec58aee4ecc4c928bab40afd05eeb73ed4c7cb299c79618ee,0e53722a26780f7b447e99b6334a45d58d8ed14cb28746da678ca2efcaf539d1,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Septoria_leaf_spot/e72c5427-8973-4ba3-9654-ac7197296aa4___Matt.S_CG%200854.JPG
train,septoria,septoria:31.0,data/splits/train/septoria/e74261a8-7e3a-43b5-a4de-16a7946b5d8f___Matt.S_CG 1049.JPG,8f7f39d8612f881ad2e7c1d756829d51a1c614e295f6b0a93f2b49e6fa829d07,4792886666e689cbf5e5d93278ca158c69b53e9e0ec0d287f72bf4ed27cd2087,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Septoria_leaf_spot/e74261a8-7e3a-43b5-a4de-16a7946b5d8f___Matt.S_CG%201049.JPG
train,septoria,septoria:81.0,data/splits/train/septoria/e77fea03-e748-4903-bf0d-242af509ea7e___Matt.S_CG 2536.JPG,07eb5ce61f6eaca26ba721792c92998e30bd9110fc3ca3b2346a0630f8004522,7f8005e2f5b2cb2a47d3929b76b76194a2ed6aab2f5884aadf7d945c2bd3ef08,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Septoria_leaf_spot/e77fea03-e748-4903-bf0d-242af509ea7e___Matt.S_CG%202536.JPG
validation,septoria,septoria:67.0,data/splits/validation/septoria/e7b22345-5249-429d-af6a-459d4c9a91b1___Matt.S_CG 1655.JPG,8719bb46e04f971b17f93a0afef6b6960553e3c91a29e1fa20a4d871eed58f98,119e94825340ace43aaf752ca9074fdc70f15a8b5f725552cb35bf75589bc6fd,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Septoria_leaf_spot/e7b22345-5249-429d-af6a-459d4c9a91b1___Matt.S_CG%201655.JPG
train,septoria,septoria:69.0,data/splits/train/septoria/e7eabac8-f9ff-4ec1-b07b-c11791b47bda___Matt.S_CG 1677.JPG,f69f442f064eac7d3e2d74992d45a92327f734a670b3eaacfe7ad36e067350b7,d65740b0748d9f72c6b7697858f07923f28b48d8fba639ce27c3b557b31f91f7,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Septoria_leaf_spot/e7eabac8-f9ff-4ec1-b07b-c11791b47bda___Matt.S_CG%201677.JPG
test,septoria,septoria:188.0,data/splits/test/septoria/e8a03412-8e75-4ea6-a4da-e26f99653be3___Matt.S_CG 7474.JPG,4dd8c1aa2ff134ec02735b23cf2cb444260b61347413219068959b258d13d9e0,1c4fb50593c0b7dafe419f81fed1aaeaae06e048143cbe0edff4b4cc317745ab,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Septoria_leaf_spot/e8a03412-8e75-4ea6-a4da-e26f99653be3___Matt.S_CG%207474.JPG
validation,septoria,septoria:160.0,data/splits/validation/septoria/e8aed11f-46ec-4c63-954d-c1320d99040d___Matt.S_CG 6760.JPG,d39b5683167ce5167343f48da60b72e2e9673f5a724771d0881353002522fbd9,e73d87dc7cb12426f7e9e9343e67dbd1f141011cb48f0d81cfd463844f1cb56b,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Septoria_leaf_spot/e8aed11f-46ec-4c63-954d-c1320d99040d___Matt.S_CG%206760.JPG
train,septoria,septoria:128.0,data/splits/train/septoria/e93fc6c6-ec9c-485a-91ab-e68aa2dfec16___Matt.S_CG 6307.JPG,18ec5a22b21d73bb00eed93c3266463e3c65eecfe6c103476c97332b518692aa,241313fba945f1afa2a684b574343a1a46f445c3e744c0e9f462ab84acd0458b,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Septoria_leaf_spot/e93fc6c6-ec9c-485a-91ab-e68aa2dfec16___Matt.S_CG%206307.JPG
test,septoria,septoria:192.0,data/splits/test/septoria/e99379ba-b894-4930-bd39-49298c466fec___Matt.S_CG 7492.JPG,21108224f0593225ea68a96adb6887f1348f3253f7a145d3ef329423aca1cc83,0d22226be7076ef634d7f8d2fd0095c92db45bb6bbf6df0816a149050e94f2ee,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Septoria_leaf_spot/e99379ba-b894-4930-bd39-49298c466fec___Matt.S_CG%207492.JPG
train,septoria,septoria:2.0,data/splits/train/septoria/e99b6e56-c1b9-42e0-94a8-8a2f0442a1fe___Matt.S_CG 0671.JPG,5a1f44c674f3e2eb5647649adc9b624f29eb2caea3d7a8cf92c112721fc3f739,3e530134347bf4c1e7a2c4c7b831933d8021840fef682e3ddd751713528abfdc,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Septoria_leaf_spot/e99b6e56-c1b9-42e0-94a8-8a2f0442a1fe___Matt.S_CG%200671.JPG
train,septoria,septoria:69.0,data/splits/train/septoria/e9de0604-a1be-42b7-8c6f-f376904c0473___Matt.S_CG 1688.JPG,ea07c81f32888ccc5033edbb3407a76f54f80b93a12f09663121eeff3617f65d,d921b4bc336ff76409403314a0244c316fef1d3041da3f91d8fe0f5c7165368b,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Septoria_leaf_spot/e9de0604-a1be-42b7-8c6f-f376904c0473___Matt.S_CG%201688.JPG
train,septoria,septoria:109.0,data/splits/train/septoria/ea76488a-600f-477a-9d0a-17e1bb368987___Matt.S_CG 6048.JPG,0aca1cd84ca7a53c03fcd99e02026d075705e9fcdd4b166322654849722000cb,0ea2581356f4f5464a5db8af38deada1b8c38a19b5c209960d58f37c0cb122fc,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Septoria_leaf_spot/ea76488a-600f-477a-9d0a-17e1bb368987___Matt.S_CG%206048.JPG
train,septoria,septoria:71.0,data/splits/train/septoria/eaf8a135-3d77-422c-8f37-befb5cfcb8a0___Matt.S_CG 1728.JPG,b0eeaa68289c76d3dc3aae7140355d7316dbbf549e34edd5cf5fe34f4f65b8d5,bbea310bf58d6d80099d2a63b2374bf2f54c59c9ff427afa63d045d0af438709,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Septoria_leaf_spot/eaf8a135-3d77-422c-8f37-befb5cfcb8a0___Matt.S_CG%201728.JPG
test,septoria,septoria:120.0,data/splits/test/septoria/eb02f238-fac6-434a-8e56-19b956d99688___Matt.S_CG 6191.JPG,42a8bde8d636b9c9a5b6e9de4a5046f45a96ed2b191c588e0d284aeede58c589,e87bc3582a78ed2ad2f3c8c193bb988ccf9d964c82f23fc7b3ed2451ad29c5f7,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Septoria_leaf_spot/eb02f238-fac6-434a-8e56-19b956d99688___Matt.S_CG%206191.JPG
validation,septoria,septoria:24.0,data/splits/validation/septoria/eb198452-aee4-4d4f-a460-2a41a914ba1d___Matt.S_CG 0929.JPG,e67830b8e044a45e864874f1609568b43f91cec6a9452979dfe807c2af67e815,3e4f897f11fe30783b3597686649be4ddff1bd2e15824aaeb0418b010b17dcfc,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Septoria_leaf_spot/eb198452-aee4-4d4f-a460-2a41a914ba1d___Matt.S_CG%200929.JPG
train,septoria,septoria:29.0,data/splits/train/septoria/eb2645d0-da20-4318-b676-ea0001a76357___Matt.S_CG 1017.JPG,77d96a0fb2600df712e0cf99f704b19afc514067584c968418b6492a7928d93d,480a04bb65f948e377f646ecaecf79e2564ad87612cafa40ea6e6e10702489b2,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Septoria_leaf_spot/eb2645d0-da20-4318-b676-ea0001a76357___Matt.S_CG%201017.JPG
train,septoria,septoria:206.0,data/splits/train/septoria/eb604c74-9232-4a37-b420-4e4a20842e9c___Matt.S_CG 7574.JPG,1e5a2ad16854b0cb2086c82dd398bac064d21ef61550e37d6a48b0f536b542ea,ff97694f8f351616c9a8cc5e0d759bc692bf06c9ae42a299765a65497677e549,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Septoria_leaf_spot/eb604c74-9232-4a37-b420-4e4a20842e9c___Matt.S_CG%207574.JPG
train,septoria,septoria:121.0,data/splits/train/septoria/ebb708c9-2548-4912-a26a-3248d6ed6f3a___Matt.S_CG 6208.JPG,2aaf7b856b64126c2c6b5fba956c3d0514a525508d636053f43ababb5ef612ac,ded2df6e49b2bf3c33ded87cdb2860aca381fcdf1f2564190ff995923813e16f,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Septoria_leaf_spot/ebb708c9-2548-4912-a26a-3248d6ed6f3a___Matt.S_CG%206208.JPG
train,septoria,septoria:187.0,data/splits/train/septoria/ebccf4e1-f615-4812-a572-b3d9adddcf91___Matt.S_CG 7467.JPG,707b9e82c8378d37a8712e3ccd8b6a68cceb08b6cadfccb2b6f6fe77315b8c99,70a7bfc7e3e0e1d8fa5ce8e566be889aa230816683fc40cb5dadf17e9556a508,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Septoria_leaf_spot/ebccf4e1-f615-4812-a572-b3d9adddcf91___Matt.S_CG%207467.JPG
test,septoria,septoria:82.0,data/splits/test/septoria/ebd34116-314f-43f8-a146-6eb1777a44e6___Matt.S_CG 2543.JPG,85634cdd2cdab7866f30a91634a64e52544f7cbd36cd5d34aa7185e0aa6025fb,080f9675b374e56fec7b6a19f38337f04e2c7147b4dc6fa5f89388d0b84e2330,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Septoria_leaf_spot/ebd34116-314f-43f8-a146-6eb1777a44e6___Matt.S_CG%202543.JPG
train,septoria,septoria:91.0,data/splits/train/septoria/ec167921-a25d-413f-b73c-5c72cc270433___Matt.S_CG 2682.JPG,0b4d95383530f492e836ff4cdb22e3bc0ebb1264cee902f82e0811f1016baf09,153a247602e5cb2a5180064e672d3c95461cc888d1436135bca9f05c8c8fb59e,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Septoria_leaf_spot/ec167921-a25d-413f-b73c-5c72cc270433___Matt.S_CG%202682.JPG
test,septoria,septoria:188.0,data/splits/test/septoria/ecdeac10-f463-4f66-a264-78c0f69f5ea3___Matt.S_CG 7473.JPG,f18c1e7f7b49337479519b4b2727e05c43801fff3179cdbdb625009d76d3aa4a,a2f9b6746d630f7b567cea71d108280f6a599b58f2f1073c4d550baa046d7c09,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Septoria_leaf_spot/ecdeac10-f463-4f66-a264-78c0f69f5ea3___Matt.S_CG%207473.JPG
train,septoria,septoria:45.0,data/splits/train/septoria/ed3068dc-8b5c-457d-a0fd-93ef6e8e7e42___Matt.S_CG 1319.JPG,a4f3238c3479dd7ac137450a1a2857204886b483f35cd5e6a7b06f7f290a916e,078919cd455385304b9477d5f750067c612424923fabbf3b227d803db110106c,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Septoria_leaf_spot/ed3068dc-8b5c-457d-a0fd-93ef6e8e7e42___Matt.S_CG%201319.JPG
train,septoria,septoria:164.0,data/splits/train/septoria/edab479f-7af4-45ee-ac67-a5874a58ef52___Matt.S_CG 6803.JPG,4a8f120b11b7061c883f86a7609e0f310d0cd7918841f8f14aac9dcb04c63985,915dd62815e412684da4100eafbc5499446024f9fb8188bfa522dca33c916be6,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Septoria_leaf_spot/edab479f-7af4-45ee-ac67-a5874a58ef52___Matt.S_CG%206803.JPG
train,septoria,septoria:112.0,data/splits/train/septoria/edf85df7-a005-4b99-8ac9-20ebcd094098___Matt.S_CG 6074.JPG,58707ac9f48e877d5e8c45aa6be44c1feb0d8729257cc15a9f96ab8f7d4689c3,c0d28b959e0c80a4fdd41c2308e5f5a4befa8a72d9fb647eb03a5915b4f774d4,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Septoria_leaf_spot/edf85df7-a005-4b99-8ac9-20ebcd094098___Matt.S_CG%206074.JPG
validation,septoria,septoria:88.0,data/splits/validation/septoria/ee30b8ea-8962-4f95-9ad6-9f0c11d31fd3___Matt.S_CG 2620.JPG,ba2d98163c507ba82de0c3c1a667c4e864a7ad0bc8079bae3e431982412e12f4,3920bb1bd3c59ced8d28cfc232b1430bd176dfeba77af4c8eaeb4bcd2dcf9a66,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Septoria_leaf_spot/ee30b8ea-8962-4f95-9ad6-9f0c11d31fd3___Matt.S_CG%202620.JPG
validation,septoria,septoria:51.0,data/splits/validation/septoria/ee439a9d-fcc3-4ad0-bc49-760206344b19___Matt.S_CG 1415.JPG,77ff0836a9af204576fb8e32caffc652ca62b656c38667f6f313ff76046574bf,d0bbe27704ec98407de548daca62e7c29ab2e0ea20b5a1159a77b271eacaf5ad,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Septoria_leaf_spot/ee439a9d-fcc3-4ad0-bc49-760206344b19___Matt.S_CG%201415.JPG
test,septoria,septoria:113.0,data/splits/test/septoria/eead46ba-77cc-4a29-8497-9b3b5a40d468___Matt.S_CG 6090.JPG,2da44af795f920ac52f9eb73db8e57c24d3e2b1680be9380c9b130021692ed24,d83500b744a2f4386367cff70f8bece0f07dcc599992195160233cfdbda0144d,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Septoria_leaf_spot/eead46ba-77cc-4a29-8497-9b3b5a40d468___Matt.S_CG%206090.JPG
train,septoria,septoria:195.0,data/splits/train/septoria/eefa43ba-728d-42e7-96c3-a032c9542f94___Matt.S_CG 7508.JPG,5af759ee56afc0067a7e907a16f2e07c884d782b82c77522726e601db37f2a5b,d2fae23ef93a6561524958ab2945094a8ae652fff786b16e944452300a75e127,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___Septoria_leaf_spot/eefa43ba-728d-42e7-96c3-a032c9542f94___Matt.S_CG%207508.JPG
